date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:47:44	804/804	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/243	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/243-Dance-Class-Fabulous-Honeys-Swing-Band-Free-Dance-Class-at-19-00-followed-by-band.ics	(from https://hernehillfestival.org/programme/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:47:44	5313/5313	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:47:44%20GMT	https://hernehillfestival.org/programme/2025-10-16	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-16.html	(from https://hernehillfestival.org/programme/2025-10-16/details/249-iyatra+Quartet)
18:47:44	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:47:44%20GMT	https://hernehillfestival.org/programme/2025-10-16/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-16/details.d4.delayed	(from https://hernehillfestival.org/programme/2025-10-16/details/249-iyatra+Quartet)
18:47:47	508/508	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/249	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/249-iyatra-Quartet-The-Half-Moon.ics	(from https://hernehillfestival.org/programme/2025-10-16/details/249-iyatra+Quartet)
18:47:47	5350/5350	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:47:47%20GMT	https://hernehillfestival.org/programme/2025-10-17	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-17.html	(from https://hernehillfestival.org/programme/2025-10-17/details/244-Creature+-+Machine+Presents-)
18:47:47	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:47:48%20GMT	https://hernehillfestival.org/programme/2025-10-17/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-17/details.d8.delayed	(from https://hernehillfestival.org/programme/2025-10-17/details/244-Creature+-+Machine+Presents-)
18:47:49	811/811	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/244	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/244-Creature-Machine-Presents-Living-Room-Acoustic-Session-Jazz-Folk-Upstairs-at-The-Prince-Regent.ics	(from https://hernehillfestival.org/programme/2025-10-17/details/244-Creature+-+Machine+Presents-)
18:47:49	473134/473134	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/834	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/C&M%20HHMF%20poster.jpg	(from https://hernehillfestival.org/programme/2025-10-17/details/244-Creature+-+Machine+Presents-)
18:47:49	13138945/13138945	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/610	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/iyatra%20Quartet.jpg	(from https://hernehillfestival.org/programme/2025-10-16/details/249-iyatra+Quartet)
18:47:50	5910/5910	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:47:49%20GMT	https://hernehillfestival.org/programme/2025-10-18	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-18.html	(from https://hernehillfestival.org/programme/2025-10-18/details/253-The+Last+of+the+Boggarts)
18:47:50	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:47:50%20GMT	https://hernehillfestival.org/programme/2025-10-18/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-18/details.dc.delayed	(from https://hernehillfestival.org/programme/2025-10-18/details/253-The+Last+of+the+Boggarts)
18:47:55	984531/984531	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/835	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Boggart%20HHMF.jpeg	(from https://hernehillfestival.org/programme/2025-10-18/details/253-The+Last+of+the+Boggarts)
18:47:56	95910/95910	---MC-	200	added ('OK')	image/png	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/515	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/JKPS%20.png	(from https://hernehillfestival.org/programme/2025-10-18/details/253-The+Last+of+the+Boggarts)
18:47:56	1207/1207	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/253	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/253-The-Last-of-the-Boggarts-A-Junior-School-Musical-Judith-Kerr-School.ics	(from https://hernehillfestival.org/programme/2025-10-18/details/253-The+Last+of+the+Boggarts)
18:47:59	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-18/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-18/details.e1.delayed	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:47:59	292261/292261	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/803/New+Immigrants1+small.jpg	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/803/New%20Immigrants1%20small.jpg	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:48:05	292261/292261	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/803	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/New%20Immigrants1%20small.jpg	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:48:08	338046/338046	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/806	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/LOU%20TERRY.jpg	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:48:11	297580/297580	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/810	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/RADARBASE%20small.jpeg	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:48:13	406395/406395	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/809	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/WINSTON%20SKERRITT%20small.jpeg	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:48:16	657499/657499	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/807	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/MUSIC%20FOR%20HOUSING%20twin%20master%20clean.jpg	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:48:16	1499/1499	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/251	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/251-Music-For-Housing-A-showcase-of-local-talent-in-support-of-Save-Dorchester-Court-and-Save-Cressingham-Gardens.ics	(from https://hernehillfestival.org/programme/2025-10-18/details/251-Music+For+Housing)
18:48:16	5905/5905	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:16%20GMT	https://hernehillfestival.org/programme/2025-10-19	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-19.html	(from https://hernehillfestival.org/programme/2025-10-19/details/246-Mazaika)
18:48:16	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:16%20GMT	https://hernehillfestival.org/programme/2025-10-19/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-19/details.e9.delayed	(from https://hernehillfestival.org/programme/2025-10-19/details/246-Mazaika)
18:48:19	0/-1	---M--	302	error ('')			https://hernehillfestival.org/programme/2025-10-19/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/programme/2025-10-19/details.ec.delayed	(from https://hernehillfestival.org/programme/2025-10-19/details/245-The+Southwark+Sinfonietta)
18:48:19	1616/1616	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/246	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/246-Mazaika-World-Music-at-Brockwell-Park-Community-Greenhouses.ics	(from https://hernehillfestival.org/programme/2025-10-19/details/246-Mazaika)
18:48:19	917033/917033	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/781	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Mazaika%20image0.jpeg	(from https://hernehillfestival.org/programme/2025-10-19/details/246-Mazaika)
18:48:21	801/801	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/245	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/245-The-Southwark-Sinfonietta-Classical-Music-at-St-Faith-39-s-Church.ics	(from https://hernehillfestival.org/programme/2025-10-19/details/245-The+Southwark+Sinfonietta)
18:48:21	1684795/1684795	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/780	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/The%20Southwark%20Sinfonietta%20new.jpg	(from https://hernehillfestival.org/programme/2025-10-19/details/245-The+Southwark+Sinfonietta)
18:48:23	35/35	---M--	200	added ('OK')	text/css	etag:%2223-633acc6727b99%22	https://hernehillfestival.org/css/custom-pages/Archive/Details.css?date=20260526	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/css/custom-pages/Archive/Detailsb117.css	(from https://hernehillfestival.org/archive/2025/2025-09-14/details/254-Brockfest)
18:48:23	1575960/1575960	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/787/HHMF+ARCHIVE+2024.jpg	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/787/HHMF%20ARCHIVE%202024.jpg	(from https://hernehillfestival.org/archive/2025/2025-09-14/details/254-Brockfest)
18:48:24	5640/5640	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:24%20GMT	https://hernehillfestival.org/archive/2025/2025-09-14	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-09-14.html	(from https://hernehillfestival.org/archive/2025/2025-09-14/details/254-Brockfest)
18:48:24	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:24%20GMT	https://hernehillfestival.org/archive/2025/2025-09-14/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-09-14/details.f2.delayed	(from https://hernehillfestival.org/archive/2025/2025-09-14/details/254-Brockfest)
18:48:24	5766/5766	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:24%20GMT	https://hernehillfestival.org/archive/2025/2025-10-10	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-10.html	(from https://hernehillfestival.org/archive/2025/2025-10-10/details/236-Nel+Begley+-+Friends)
18:48:25	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:25%20GMT	https://hernehillfestival.org/archive/2025/2025-10-10/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-10/details.f4.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-10/details/236-Nel+Begley+-+Friends)
18:48:25	7477/7477	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:25%20GMT	https://hernehillfestival.org/archive/2025/2025-10-11	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-11.html	(from https://hernehillfestival.org/archive/2025/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:48:25	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:25%20GMT	https://hernehillfestival.org/archive/2025/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-11/details.f6.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-11/details/238-Forest+Hill+Chamber+Collective+-+Nigel+Grice+Jazz+Collective)
18:48:26	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-11/details.f7.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-11/details/252-Whippersnappers)
18:48:26	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-11/details.f8.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-11/details/239-Herne+Hill+Sings+On)
18:48:26	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-11/details.f9.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-11/details/237-Matt+Kent+-+Olivia+Lester)
18:48:26	6859/6859	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:26%20GMT	https://hernehillfestival.org/archive/2025/2025-10-12	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-12.html	(from https://hernehillfestival.org/archive/2025/2025-10-12/details/240-South+East+London+Folk+Orchestra+-SELFolk-)
18:48:26	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:26%20GMT	https://hernehillfestival.org/archive/2025/2025-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-12/details.fb.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-12/details/240-South+East+London+Folk+Orchestra+-SELFolk-)
18:48:26	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-12/details.fc.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-12/details/199-Misty+-+Rufus+Miller)
18:48:27	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-12/details.fd.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-12/details/247-Festival+Choral+Evensong+Sunday)
18:48:27	6291/6291	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:27%20GMT	https://hernehillfestival.org/archive/2025/2025-10-13	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-13.html	(from https://hernehillfestival.org/archive/2025/2025-10-13/details/248-Quantum+Gong+Bath+Meditation+with+Alicia+M-+Ri+Atu+M-)
18:48:27	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:27%20GMT	https://hernehillfestival.org/archive/2025/2025-10-13/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-13/details.ff.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-13/details/248-Quantum+Gong+Bath+Meditation+with+Alicia+M-+Ri+Atu+M-)
18:48:27	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-13/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-13/details.100.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-13/details/242-Heads+Up+Jazz+Jam)
18:48:27	5669/5669	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:27%20GMT	https://hernehillfestival.org/archive/2025/2025-10-14	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-14.html	(from https://hernehillfestival.org/archive/2025/2025-10-14/details/224-Adam+Beattie)
18:48:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:28%20GMT	https://hernehillfestival.org/archive/2025/2025-10-14/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-14/details.102.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-14/details/224-Adam+Beattie)
18:48:28	5724/5724	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:28%20GMT	https://hernehillfestival.org/archive/2025/2025-10-15	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-15.html	(from https://hernehillfestival.org/archive/2025/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:48:28	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:29%20GMT	https://hernehillfestival.org/archive/2025/2025-10-15/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-15/details.104.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-15/details/243-Dance+Class+-+Fabulous+Honeys+Swing+Band)
18:48:29	5672/5672	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:29%20GMT	https://hernehillfestival.org/archive/2025/2025-10-16	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-16.html	(from https://hernehillfestival.org/archive/2025/2025-10-16/details/249-iyatra+Quartet)
18:48:29	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:29%20GMT	https://hernehillfestival.org/archive/2025/2025-10-16/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-16/details.106.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-16/details/249-iyatra+Quartet)
18:48:30	5709/5709	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:30%20GMT	https://hernehillfestival.org/archive/2025/2025-10-17	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-17.html	(from https://hernehillfestival.org/archive/2025/2025-10-17/details/244-Creature+-+Machine+Presents-)
18:48:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:30%20GMT	https://hernehillfestival.org/archive/2025/2025-10-17/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-17/details.108.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-17/details/244-Creature+-+Machine+Presents-)
18:48:30	6272/6272	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:30%20GMT	https://hernehillfestival.org/archive/2025/2025-10-18	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-18.html	(from https://hernehillfestival.org/archive/2025/2025-10-18/details/253-The+Last+of+the+Boggarts)
18:48:30	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:30%20GMT	https://hernehillfestival.org/archive/2025/2025-10-18/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-18/details.10a.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-18/details/253-The+Last+of+the+Boggarts)
18:48:31	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-18/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-18/details.10b.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-18/details/251-Music+For+Housing)
18:48:31	6267/6267	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:31%20GMT	https://hernehillfestival.org/archive/2025/2025-10-19	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-19.html	(from https://hernehillfestival.org/archive/2025/2025-10-19/details/246-Mazaika)
18:48:31	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:31%20GMT	https://hernehillfestival.org/archive/2025/2025-10-19/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-19/details.10d.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-19/details/246-Mazaika)
18:48:31	0/-1	---M--	302	error ('')			https://hernehillfestival.org/archive/2025/2025-10-19/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2025/2025-10-19/details.10e.delayed	(from https://hernehillfestival.org/archive/2025/2025-10-19/details/245-The+Southwark+Sinfonietta)
18:48:32	5700/5700	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:32%20GMT	https://hernehillfestival.org/archive/2024/2024-10-11	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-11.html	(from https://hernehillfestival.org/archive/2024/2024-10-11/details/1-Sarah+L+King+-+Jazz+at+The+Half+Moon)
18:48:32	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:32%20GMT	https://hernehillfestival.org/archive/2024/2024-10-11/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-11/details.110.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-11/details/1-Sarah+L+King+-+Jazz+at+The+Half+Moon)
18:48:34	609/609	---MC-	200	added ('OK')	text/calendar	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/files/ics/1	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/files/ics/1-Sarah-L-King-Jazz-at-The-Half-Moon-.ics	(from https://hernehillfestival.org/archive/2024/2024-10-11/details/1-Sarah+L+King+-+Jazz+at+The+Half+Moon)
18:48:34	7487/7487	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20May%202026%2017:48:34%20GMT	https://hernehillfestival.org/archive/2024/2024-10-12	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-12.html	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/4-Dogoda+Quintet+-+INDIG-O+-+Coffee+Morning+Music)
18:48:34	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2026%20May%202026%2017:48:34%20GMT	https://hernehillfestival.org/archive/2024/2024-10-12/details	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/archive/2024/2024-10-12/details.114.delayed	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/4-Dogoda+Quintet+-+INDIG-O+-+Coffee+Morning+Music)
18:48:34	3819515/3819515	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/725	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/SarahLKing_Smile_23mb.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-11/details/1-Sarah+L+King+-+Jazz+at+The+Half+Moon)
18:48:36	525864/525864	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/731	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/DogodaQuintet.jpeg	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/4-Dogoda+Quintet+-+INDIG-O+-+Coffee+Morning+Music)
18:48:38	141130/141130	---MC-	200	added ('OK')	image/jpeg	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/738	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/2024%20INDIG+O%20Description%20Photo%201.jpg	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/4-Dogoda+Quintet+-+INDIG-O+-+Coffee+Morning+Music)
18:48:40	20834/20834	---MC-	200	added ('OK')	image/png	etag:%22d086a3cc4709c0f2af322eb14bede6c3%22	https://hernehillfestival.org/images/604	C:/Users/helen/hernehillfestivalarchive/Herne%20Hill%20Festival%20Archive/hernehillfestival.org/images/Foodbank%20logo.png	(from https://hernehillfestival.org/archive/2024/2024-10-12/details/4-Dogoda+Quintet+-+INDIG-O+-+Coffee+Morning+Music)
